Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)	Dimensions
390	Holiday & Event / Advent Sub-Set / City	60099-7	Advent Calendar 2015, City (Day  6) - Bulldozer	2015	?	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60099-8	Advent Calendar 2015, City (Day  7) - Boy with Smartphone and Snowball	2015	?	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60099-9	Advent Calendar 2015, City (Day  8) - Street Light with Garland	2015	?	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60099-10	Advent Calendar 2015, City (Day  9) - Santa's Chair	2015	?	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60099-11	Advent Calendar 2015, City (Day 10) - Christmas Tree	2015	?	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60099-12	Advent Calendar 2015, City (Day 11) - Town Clock	2015	?	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60099-13	Advent Calendar 2015, City (Day 12) - Gifts	2015	?	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60099-14	Advent Calendar 2015, City (Day 13) - Crook	2015	?	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60099-15	Advent Calendar 2015, City (Day 14) - Train Engine	2015	?	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60099-16	Advent Calendar 2015, City (Day 15) - Train Wagon	2015	?	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60099-17	Advent Calendar 2015, City (Day 16) - Policeman	2015	?	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60099-18	Advent Calendar 2015, City (Day 17) - Police Snowmobile	2015	?	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60099-19	Advent Calendar 2015, City (Day 18) - Dog with Bone and Bowl	2015	?	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60099-20	Advent Calendar 2015, City (Day 19) - Girl with Music Player and Cupcake	2015	?	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60099-21	Advent Calendar 2015, City (Day 20) - Snowman	2015	?	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60099-22	Advent Calendar 2015, City (Day 21) - Campfire and Marshmallows	2015	?	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60099-23	Advent Calendar 2015, City (Day 22) - Fuel Tank with Rockets	2015	?	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60099-24	Advent Calendar 2015, City (Day 23) - Space Shuttle	2015	?	? x ? x ?
390	Holiday & Event / Advent Sub-Set / City	60099-25	Advent Calendar 2015, City (Day 24) - Santa	2015	?	? x ? x ?
771	Friends	561509-1	Become a Star foil pack	2015	1.5	9.6 x 14 x 1
67	Town	VP-19	Town Value Pack - (6415, 6431, 6585 and 6580)	1998	?	33.5 x 14.5 x 4.8
976	LEGO Brand / LEGO Brand Store / Grand Opening	Newcastle-2	LEGO Store Grand Opening Exclusive Set, Metrocentre, Newcastle, UK blister pack	2014	?	15.5 x 13.3 x 3.4
768	Super Heroes / The Dark Knight Trilogy	5004590-1	Bat-Pod	2015	214	31.5 x 12.5 x 11.5
983	Promotional	40141-1	Bricktober Hotel (2015 Toys "R" Us Exclusive)	2015	29.1	14 x 12 x 6
983	Promotional	40142-1	Bricktober Train Station (2015 Toys "R" Us Exclusive)	2015	29.3	14 x 12 x 6
983	Promotional	40143-1	Bricktober Bakery (2015 Toys "R" Us Exclusive)	2015	29.7	14 x 12 x 6
983	Promotional	40144-1	Bricktober Toys "R" Us Store (2015 Toys "R" Us Exclusive)	2015	28.8	14 x 12 x 6
759	NINJAGO / Possession	5003085-1	{Minifigure Pack} blister pack (Toys "R" Us Exclusive)	2015	?	12 x 19 x 1.8
422	Universal Building Set / Basic	325-4	Basic Building Set - GKC 70th Birthday edition	1990	?	? x ? x ?
759	NINJAGO / Possession	891506-1	Ming foil pack	2015	1.5	10 x 14 x 1.5
768	Super Heroes / Avengers Age of Ultron	5003084-1	The Hulk polybag	2015	1.8	14 x 14 x 1
976	LEGO Brand / LEGO Brand Store / Grand Opening	Winnipeg-1	LEGO Store Grand Opening Exclusive Set, Polo Park Mall, Winnipeg, MB, Canada blister pack	2015	?	15.5 x 13.4 x 3.2
808	MIXELS / MIXELS Series 6	41553-1	Vaka-Waka	2015	?	13 x 18 x 2
808	MIXELS / MIXELS Series 6	41552-1	Berp	2015	3	13 x 18 x 2
808	MIXELS / MIXELS Series 6	41551-1	Snax	2015	?	13 x 18 x 2
808	MIXELS / MIXELS Series 6	41550-1	Slusho	2015	?	13 x 18 x 2
808	MIXELS / MIXELS Series 6	41549-1	Gurggle	2015	?	13 x 18 x 2
808	MIXELS / MIXELS Series 6	41548-1	Dribbal	2015	?	13 x 18 x 2
808	MIXELS / MIXELS Series 6	41547-1	Wuzzo	2015	?	13 x 18 x 2
808	MIXELS / MIXELS Series 6	41546-1	Forx	2015	?	13 x 18 x 2
808	MIXELS / MIXELS Series 6	41545-1	Kramm	2015	3	13 x 18 x 2
65	Star Wars / Mini / Star Wars Episode 4/5/6	911509-1	Imperial Shooter - Mini foil pack	2015	1.5	9.9 x 14 x 1
390	Holiday & Event / Christmas	40138-1	Christmas Train - Limited Edition 2015 Holiday Set	2015	39	19 x 14 x 6
860	Dimensions / Dimensions Wave 1 / Super Heroes	71209-1	Fun Pack - DC Comics (Wonder Woman and Invisible Jet)	2015	30.5	17 x 19 x 5
860	Dimensions / Dimensions Wave 1 / Super Heroes	71210-1	Fun Pack - DC Comics (Cyborg and Cyber-Guard)	2015	30.5	17 x 19 x 5
860	Dimensions / Dimensions Wave 1 / The LEGO Movie	71212-1	Fun Pack - The LEGO Movie (Emmet and Emmet's Excavator)	2015	30.5	17 x 19 x 5
860	Dimensions / Dimensions Wave 1 / The LEGO Movie	71213-1	Fun Pack - The LEGO Movie (Bad Cop and Police Car)	2015	30.5	17 x 19 x 5
860	Dimensions / Dimensions Wave 1 / The LEGO Movie	71214-1	Fun Pack - The LEGO Movie (Benny and Benny's Spaceship)	2015	30.5	17 x 19 x 5
860	Dimensions / Dimensions Wave 1 / NINJAGO	71215-1	Fun Pack - Ninjago (Jay and Storm Fighter)	2015	30.5	17 x 19 x 5
860	Dimensions / Dimensions Wave 1 / NINJAGO	71216-1	Fun Pack - Ninjago (Nya and Samurai Mech)	2015	30.5	17 x 19 x 5
860	Dimensions / Dimensions Wave 1 / NINJAGO	71217-1	Fun Pack - Ninjago (Zane and NinjaCopter)	2015	30.5	17 x 19 x 5
860	Dimensions / Dimensions Wave 1 / The Hobbit and The Lord of the Rings / The Lord of the Rings	71218-1	Fun Pack - The Lord of the Rings (Gollum and Shelob the Great)	2015	30.5	17 x 19 x 5
860	Dimensions / Dimensions Wave 1 / The Hobbit and The Lord of the Rings / The Lord of the Rings	71219-1	Fun Pack - The Lord of the Rings (Legolas and Arrow Launcher)	2015	30.5	17 x 19 x 5
860	Dimensions / Dimensions Wave 1 / The Hobbit and The Lord of the Rings / The Lord of the Rings	71220-1	Fun Pack - The Lord of the Rings (Gimli and Axe Chariot)	2015	30.5	17 x 19 x 5
860	Dimensions / Dimensions Wave 1 / LEGENDS OF CHIMA	71222-1	Fun Pack - Legends of Chima (Laval and Mighty Lion Rider)	2015	30.5	17 x 19 x 5
860	Dimensions / Dimensions Wave 1 / LEGENDS OF CHIMA	71223-1	Fun Pack - Legends of Chima (Cragger and Swamp Skimmer)	2015	30.5	17 x 19 x 5
860	Dimensions / Dimensions Wave 1 / LEGENDS OF CHIMA	71232-1	Fun Pack - Legends of Chima (Eris and Eagle Interceptor)	2015	30.5	17 x 19 x 5
860	Dimensions / Dimensions Wave 1 / The Wizard of Oz	71221-1	Fun Pack - The Wizard of Oz (Wicked Witch and Winged Monkey)	2015	30.5	17 x 19 x 5
860	Dimensions / Dimensions Wave 1 / Jurassic World	71205-1	Team Pack - Jurassic World	2015	40	21.5 x 21 x 5
860	Dimensions / Dimensions Wave 1 / Scooby-Doo	71206-1	Team Pack - Scooby-Doo	2015	40	21.5 x 21 x 5
860	Dimensions / Dimensions Wave 1 / Back to the Future	71201-1	Level Pack - Back to the Future	2015	41	21.5 x 21 x 5
860	Dimensions / Dimensions Wave 1 / The Simpsons	71202-1	Level Pack - The Simpsons	2015	42	21.5 x 21 x 5
860	Dimensions / Dimensions Wave 1 / Portal 2	71203-1	Level Pack - Portal 2	2015	42	21.5 x 21 x 5
860	Dimensions / Dimensions Wave 1	71174-1	Starter Pack - Nintendo Wii U	2015	?	? x ? x ?
860	Dimensions / Dimensions Wave 1	71172-1	Starter Pack - Microsoft Xbox One	2015	?	? x ? x ?
860	Dimensions / Dimensions Wave 1	71171-1	Starter Pack - Sony PS4	2015	241.2	38.9 x 27.9 x 7.7
860	Dimensions / Dimensions Wave 1	71170-1	Starter Pack - Sony PS3	2015	403.2	38.5 x 28 x 8
860	Dimensions / Dimensions Wave 1	71173-1	Starter Pack - Microsoft Xbox 360	2015	210	38.5 x 28 x 8
860	Dimensions / Dimensions Wave 1	71200-1	Starter Pack - LEGO Elements	2015	104	19 x 26 x 6
976	LEGO Brand / LEGO Brand Store / Monthly Model	40134-1	Monthly Mini Model Build Set - 2015 09 September, Scuba Diver polybag	2015	2	17 x 16.5 x 1.5
808	MIXELS / MIXELS Series 6	5004870-1	MIXELS Weldos	2015	?	? x ? x ?
808	MIXELS / MIXELS Series 6	5004869-1	MIXELS Glorp Corp	2015	?	? x ? x ?
808	MIXELS / MIXELS Series 6	5004868-1	MIXELS Munchos	2015	?	? x ? x ?
167	DUPLO / Basic Set	10623-1	Basic Bricks – Large	2015	?	? x ? x ?
34	Space / Classic Space	11910-1	Micro-Scale Space Cruiser	2015	148	25.9 x 30.7 x 2.2
171	Creator / Creator Expert / Modular Buildings Collection	10251-1	Brick Bank	2016	389	58 x 37.5 x 8.5
976	LEGO Brand / LEGO Brand Store / Grand Opening	Lyon-1	LEGO Store Grand Opening Exclusive Set, Lyon, France blister pack	2015	?	15.5 x 13.3 x 3.4
771	Friends	561510-1	Trick or Treat foil pack	2015	1.5	12 x 15 x 1.5
817	LEGO Ideas (CUUSOO) / Doctor Who	21304-1	Doctor Who	2015	147.7	26.2 x 19 x 7.2
976	LEGO Brand / LEGO Brand Store / Monthly Model	40135-1	Monthly Mini Model Build Set - 2015 10 October, Anglerfish polybag	2015	?	17 x 17 x 1.5
771	Friends	11908-1	Parts for Friends - Build Your Own Adventure (Book b15frnd07) polybag	2015	?	? x ? x ?
759	NINJAGO / Rebooted	11909-1	Parts for NINJAGO - Build Your Own Adventure (Books b15njo07 / b15njo07nl)	2015	?	? x ? x ?
787	LEGENDS OF CHIMA	LOC391507-1	Stealthor foil pack	2015	1.5	10 x 14 x 1.5
976	LEGO Brand / LEGO Brand Store / Grand Opening	ClermontFerrand-1	LEGO Store Grand Opening Exclusive Set, Clermont-Ferrand, France blister pack	2015	?	15.5 x 13.3 x 3.4
843	Elves	241502-1	Flamy the Fox foil pack	2015	1.5	10 x 14 x 1
390	Holiday & Event / Christmas	40125-1	Santa's Visit	2015	27.7	14 x 12.1 x 6
390	Holiday & Event / Christmas	40124-1	Winter Fun	2015	29.5	14 x 12.1 x 6
65	Star Wars / Mini / Star Wars Episode 4/5/6	911510-1	Star Destroyer + TIE Fighter - Mini foil pack	2015	1.5	9.8 x 14.6 x 1
860	Dimensions / Dimensions Wave 2 / Doctor Who	71204-1	Level Pack - Doctor Who	2015	42	21.5 x 21 x 5
860	Dimensions / Dimensions Wave 2 / NINJAGO	71207-1	Team Pack - Ninjago	2015	40	21.5 x 21 x 5
860	Dimensions / Dimensions Wave 2 / The Simpsons	71211-1	Fun Pack - The Simpsons (Bart and Gravity Sprinter)	2015	30.5	17 x 19 x 5
860	Dimensions / Dimensions Wave 2 / The Simpsons	71227-1	Fun Pack - The Simpsons (Krusty and Clown Bike)	2015	30.5	17 x 19 x 5
860	Dimensions / Dimensions Wave 2 / The LEGO Movie	71231-1	Fun Pack - The LEGO Movie (Unikitty and Cloud Cuckoo Car)	2015	30.5	17 x 19 x 5
390	Holiday & Event / Christmas	40139-1	Gingerbread House	2015	39.53	19 x 14 x 6
878	Disney / Disney Princess / Frozen	41066-1	Anna & Kristoff's Sleigh Adventure	2016	96.8	25.5 x 19 x 6
878	Disney / Disney Princess / Frozen	41068-1	Arendelle Castle Celebration	2016	178.1	37 x 26.2 x 6
976	LEGO Brand / LEGO Employee Gift	4002015-1	2015 Employee Exclusive - Borkum Riffgrund 1	2015	146	26 x 38 x 5.5
808	MIXELS / MIXELS Series 6	6102148-1	MIXELS Series 6 (Box of 30)	2015	?	? x ? x ?
65	Star Wars / Mini / Star Wars Episode 7	30278-1	Poe's X-Wing Fighter - Mini polybag	2016	?	17 x 18 x 1.5
65	Star Wars / Star Wars Episode 7	30605-1	Finn (FN-2187) polybag	2016	1.4	14 x 13.8 x 1
808	MIXELS / MIXELS Series 5	6102139-1	MIXELS Series 5 (Box of 30)	2015	?	? x ? x ?
808	MIXELS / MIXELS Series 4	6102131-1	MIXELS Series 4 (Box of 30)	2015	?	? x ? x ?
768	Super Heroes / Super Heroes Other	30604-1	Cosmic Boy polybag	2016	?	13.9 x 13.9 x 0.7
976	LEGO Brand / LEGO Brand Store / Monthly Model	40136-1	Monthly Mini Model Build Set - 2015 11 November, Shark polybag	2015	2.18	? x ? x ?
759	NINJAGO / Rebooted	891507-1	Zane foil pack #1	2015	1.5	10 x 14 x 1.5
65	Star Wars / Buildable Figures	66535-1	Star Wars Bundle Pack, Battle Pack 2 in 1 (Sets 75109 and 75112)	2015	?	37 x 26 x 7
65	Star Wars / Star Wars Other	911511-1	Jedi Weapon Stand foil pack	2015	1.5	10 x 14 x 1
768	Super Heroes / Avengers Age of Ultron	5002946-1	Silver Centurion polybag	2016	2.05	14 x 14 x 1
771	Friends	561511-1	Hedgehog foil pack	2015	1.5	12 x 15 x 1.5
976	LEGO Brand / LEGO Brand Store / Grand Opening	CherryHill-1	LEGO Store Grand Opening Exclusive Set, Cherry Hill Mall, Cherry Hill, NJ blister pack	2015	?	15.5 x 13.3 x 3.4
167	DUPLO	10622-1	Large Creative Box	2015	?	25 x 37.5 x 23
171	Creator / Model / Creature	31044-1	Park Animals	2016	58.6	26 x 14 x 4.8
171	Creator / Model / Airport	31043-1	Chopper Transporter	2016	36	19 x 14 x 4.5
171	Creator / Model / Airport	31042-1	Super Soarer	2016	36	19 x 14 x 4.5
36	Technic / Model / Airport	42044-1	Display Team Jet	2016	35.2	15.5 x 14 x 6
67	Town / City / Fire	60106-1	Fire Starter Set	2016	32.7	15.5 x 14 x 4.4
36	Technic / Model / Harbor	42045-1	Hydroplane Racer	2016	59	26 x 14 x 4.7
171	Creator / Model / Harbor	31045-1	Ocean Explorer	2016	65.7	26.2 x 14 x 6
67	Town / City / Hospital	60116-1	Ambulance Plane	2016	101.5	26 x 18.9 x 7.1
67	Town / City / Fire	60105-1	Fire ATV	2016	21.5	12 x 9 x 5.2
67	Town / City / Traffic	60118-1	Garbage Truck	2016	103	26 x 19 x 7
67	Town / City / Police	60128-1	Police Pursuit	2016	101.1	26 x 19 x 5.8
67	Town / City / Police	60127-1	Prison Island Starter Set	2016	34.7	15.5 x 14 x 6
67	Town / City / Harbor	60114-1	Race Boat	2016	36	15.5 x 14 x 6
67	Town / City / Race	60113-1	Rally Car	2016	40.1	15.5 x 14 x 6
171	Creator / Model / Traffic	31046-1	Fast Car	2016	80	26 x 19 x 4.5
36	Technic / Model / Race	42046-1	Getaway Racer	2016	67	26 x 14 x 6
36	Technic / Model / Police	42047-1	Police Interceptor	2016	65	26 x 14 x 6
67	Town / City / Race	60115-1	4 x 4 Off Roader	2016	95.5	26.2 x 19.1 x 6.1
67	Town / City / Police	60126-1	Tire Escape	2016	21.6	12 x 9 x 5.5
171	Creator / Model / Traffic	31040-1	Desert Racers	2016	17	12 x 9 x 4.5
171	Creator / Basic Model / Construction	31041-1	Construction Vehicles	2016	19	12 x 9 x 4.5
390	Holiday & Event / Christmas	5003083-1	Christmas Tree Ornament (Bag with Tree) polybag	2015	1	10 x 15 x 2
65	Star Wars / Buildable Figures / Star Wars Episode 7	75113-1	Rey	2016	60.5	14 x 26 x 4.5
65	Star Wars / Buildable Figures / Star Wars Episode 7	75114-1	First Order Stormtrooper	2016	60.5	14 x 26 x 4.5
65	Star Wars / Buildable Figures / Star Wars Episode 7	75115-1	Poe Dameron	2016	66	14 x 26 x 6
65	Star Wars / Buildable Figures / Star Wars Episode 7	75116-1	Finn	2016	66	14 x 26 x 6
65	Star Wars / Buildable Figures / Star Wars Episode 7	75117-1	Kylo Ren	2016	64	14 x 26 x 6
65	Star Wars / Buildable Figures / Star Wars Episode 7	75118-1	Captain Phasma	2016	66	14 x 26 x 6
746	Collectible Minifigures / (Other)	5004077-1	Minifigure Gift Set {Target Exclusive 2015 Edition}	2015	62	9 x 9 x 9
293	Baby	1454-1	Stack-n-Learn	2001	?	? x ? x ?
65	Star Wars / Microfighters Series 3 / Star Wars Episode 7	75125-1	Resistance X-Wing Fighter	2016	25	14 x 12 x 4.5
65	Star Wars / Microfighters Series 3 / Star Wars Episode 7	75126-1	First Order Snowspeeder	2016	25	14 x 12 x 4.5
65	Star Wars / Microfighters Series 3 / Star Wars Rebels	75127-1	The Ghost	2016	25	14 x 12 x 4.5
65	Star Wars / Microfighters Series 3 / Star Wars Rebels	75128-1	TIE Advanced Prototype	2016	25	14 x 12 x 4.5
65	Star Wars / Microfighters Series 3 / Star Wars Rebels	75129-1	Wookiee Gunship	2016	25	14 x 12 x 4.5
65	Star Wars / Microfighters Series 3 / Star Wars Rebels	75130-1	AT-DP	2016	25	14 x 12 x 4.5
65	Star Wars / Mini / Star Wars Episode 7	30279-1	Kylo Ren's Command Shuttle - Mini polybag	2016	2.2	17 x 19 x 1.5
65	Star Wars / Ultimate Collector Series / Star Wars Episode 4/5/6	75098-1	Assault on Hoth - UCS	2016	437	58 x 47.5 x 9
65	Star Wars / Star Wars Episode 7	75131-1	Resistance Trooper Battle Pack	2016	37.8	19 x 14 x 4.5
65	Star Wars / Star Wars Episode 7	75132-1	First Order Battle Pack	2016	38.1	19 x 14 x 4.5
65	Star Wars / Star Wars Battlefront	75133-1	Rebel Alliance Battle Pack	2016	38	19 x 14 x 4.5
65	Star Wars / Star Wars Battlefront	75134-1	Galactic Empire Battle Pack	2016	34.6	19 x 14 x 4.5
65	Star Wars / Star Wars Episode 3	75135-1	Obi-Wan's Jedi Interceptor	2016	103.6	26 x 19 x 5.8
65	Star Wars / Star Wars Episode 4/5/6	75136-1	Droid Escape Pod	2016	88.6	26.1 x 18.9 x 4.5
65	Star Wars / Star Wars Episode 4/5/6	75137-1	Carbon-Freezing Chamber	2016	87	26 x 19 x 5.8
65	Star Wars / Star Wars Episode 4/5/6	75138-1	Hoth Attack	2016	104.2	26 x 19 x 6
65	Star Wars / Star Wars Episode 7	75139-1	Battle on Takodana	2016	169.9	37.5 x 26.1 x 5.8
65	Star Wars / Star Wars Episode 7	75140-1	Resistance Troop Transport	2016	217.5	47.3 x 30.3 x 5.9
65	Star Wars / Star Wars Rebels	75141-1	Kanan's Speeder Bike	2016	70.1	26 x 14 x 6
65	Star Wars / Star Wars Episode 3	75142-1	Homing Spider Droid	2016	124.9	34.8 x 19 x 5.5
629	Architecture	21028-1	New York City	2016	102	26 x 19 x 6
629	Architecture	21026-1	Venice	2016	70.3	26 x 14 x 4.5
629	Architecture	21027-1	Berlin	2016	71	26 x 14 x 4.5
787	LEGENDS OF CHIMA	LOC391508-1	Bulkar foil pack	2015	1.5	9.8 x 13.9 x 1.5
167	DUPLO	10801-1	Baby Animals	2016	50	19 x 6.7 x 14
167	DUPLO / DUPLO, Town / Safari	10802-1	Savanna	2016	120.8	26.1 x 19 x 8.7
167	DUPLO	10803-1	Arctic	2016	194.5	37.5 x 26 x 9
167	DUPLO / DUPLO, Town / Safari	10804-1	Jungle	2016	315.1	35 x 37 x 11
746	Collectible Minifigures / Series 15 Minifigures	71011-1	Minifigure, Series 15 (Complete Random Set of 1 Minifigure)	2016	2	8.8 x 11.8 x 1.5
65	Star Wars / Mini / Star Wars Episode 4/5/6	911506-1	Snowspeeder - Mini foil pack #1	2015	1.5	10 x 14 x 1
768	Super Heroes / Dawn of Justice	30446-1	The Batmobile polybag	2016	?	17.2 x 18.2 x 1.5
294	Primo	2898-1	Flower	1998	?	? x ? x ?
36	Technic / Model / Race	42048-1	Race Kart	2016	115	26 x 18.8 x 7
36	Technic / Model / Race	42050-1	Drag Racer	2016	212	38 x 26 x 9
36	Technic / Model / Airport	42052-1	Heavy Lift Helicopter	2016	350	57.7 x 37.7 x 8.5
36	Technic / Model / Construction	42049-1	Mine Loader	2016	114	35.4 x 19.1 x 7
868	NEXO KNIGHTS	30371-1	Knight's Cycle polybag	2016	?	16.7 x 17 x 2.2
868	NEXO KNIGHTS	30372-1	Robin's Mini Fortrex polybag	2016	2	17 x 15.5 x 1
868	NEXO KNIGHTS	30373-1	Knighton Hyper Cannon polybag	2016	2	17 x 16.5 x 2.5
868	NEXO KNIGHTS	30374-1	The Lava Slinger polybag	2016	?	17.2 x 16.6 x 1.5
771	Friends	30398-1	Adventure Camp Bridge polybag	2016	?	? x ? x ?
171	Creator / Basic Model / Airport	30471-1	Helicopter polybag	2016	?	17 x 16.5 x 2
171	Creator / Basic Model / Creature	30472-1	Parrot polybag	2016	?	17 x 16 x 2
166	Educational & Dacta / Service Packs / Technic	970033-2	8-Stud Axles	2002	?	? x ? x ?
166	Educational & Dacta / Service Packs / Technic	970014-2	4-Stud Axles	?	?	? x ? x ?
166	Educational & Dacta / Service Packs / Technic	970045-2	24-Tooth Gear	2002	?	? x ? x ?
166	Educational & Dacta / Service Packs / Technic	970037-2	Long Black Connector Peg (Pack of 75)	2002	?	? x ? x ?
166	Educational & Dacta / Service Packs	9892-2	Brick Separator	1993	?	? x ? x ?
166	Educational & Dacta / Technic	900022-1	Pneumatics I: Introduction to Air Power Class Pack	1997	?	? x ? x ?
976	LEGO Brand / LEGO Brand Store / Monthly Model	40137-1	Monthly Mini Model Build Set - 2015 12 December, Submarine polybag	2015	?	? x ? x ?
768	Super Heroes / Avengers	76048-1	Iron Skull Sub Attack	2016	143.2	35 x 19 x 6.8
166	Educational & Dacta / DUPLO	45017-1	DUPLO Playground Set	2013	?	? x ? x ?
771	Friends	561512-1	Winter Fun foil pack	2015	1.5	10 x 14 x 1.5
65	Star Wars / Star Wars Episode 7	5004406-1	First Order General polybag	2016	1.9	13.8 x 14 x 1
67	Town / City / Police / Supplemental	853570-1	Accessory Set Police 2016 blister pack	2016	?	12 x 25 x 2
166	Educational & Dacta / MINDSTORMS / RCX	990483-1	Intelligent House Conversion Pack (Serial)	?	?	? x ? x ?
166	Educational & Dacta / MINDSTORMS / RCX	990690-1	Intelligent House Conversion Pack (USB)	?	?	? x ? x ?
768	Super Heroes / Avengers	76049-1	Avenjet Space Mission	2016	169.1	38 x 26 x 5.5
423	Classic	10702-1	Creative Building Set	2016	248	26 x 16 x 22
167	DUPLO / DUPLO, Town / Traffic	10818-1	My First Truck	2016	148	35 x 19 x 8.7
878	Disney / Disney Princess / Whisker Haven Tales	41141-1	Pumpkin's Royal Carriage	2016	26.4	14 x 12 x 4.5
171	Creator / Model / Building	31050-1	Corner Deli	2016	141.9	38 x 26 x 5.5
171	Creator / Model / Building	31048-1	Lakeside Lodge	2016	112.4	35 x 18.8 x 5.5
171	Creator / Model / Airport	31047-1	Propeller Plane	2016	100.1	26 x 19 x 5.8
273	BIONICLE	71302-1	Akida Creature of Water	2016	49	14 x 19.3 x 5.3
167	DUPLO	10805-1	Around the World	2016	?	? x ? x ?
629	Architecture	21031-1	Burj Khalifa	2016	105	18.8 x 26.9 x 6
868	NEXO KNIGHTS	70311-1	Chaos Catapult	2016	25.3	14 x 12 x 4.3
67	Town / City / Police	60131-1	Crooks Island	2016	129	28 x 25.8 x 5.7
273	BIONICLE	71307-1	Gali Uniter of Water	2016	68.4	18 x 22 x 5.7
167	DUPLO / DUPLO, Town / Farm	10806-1	Horses	2016	?	? x ? x ?
167	DUPLO / DUPLO, Town / Recreation	10807-1	Horse Trailer	2016	?	? x ? x ?
273	BIONICLE	71303-1	Ikir Creature of Fire	2016	?	14 x 19.3 x 5.3
868	NEXO KNIGHTS	70316-1	Jestro's Evil Mobile	2016	203	48 x 28 x 6
273	BIONICLE	71301-1	Ketar Creature of Stone	2016	49	14 x 19.3 x 5.3
868	NEXO KNIGHTS	70310-1	Knighton Battle Blaster	2016	25.9	14 x 12.1 x 4.5
273	BIONICLE	71311-1	Kopaka and Melum - Unity Set	2016	?	23.6 x 25 x 5.6
273	BIONICLE	71305-1	Lewa Uniter of Jungle	2016	?	18 x 22 x 5.7
167	DUPLO / Disney / Disney Junior / Mickey Mouse Clubhouse	10829-1	Mickey's Workshop	2016	?	26 x 19 x 9
167	DUPLO / Disney / Disney Junior / Miles From Tomorrowland	10824-1	Miles' Space Adventures	2016	?	26 x 22 x 5.9
167	DUPLO / Disney / Disney Junior / Miles From Tomorrowland	10826-1	Miles' Stellosphere Hanger	2016	?	38 x 26 x 9
167	DUPLO / Disney / Disney Junior / Minnie	10830-1	Minnie's Café {Cafe}	2016	?	260 x 190 x 90
868	NEXO KNIGHTS	70313-1	Moltor's Lava Smasher	2016	89.4	26 x 19 x 4.2
167	DUPLO	10831-1	My First Caterpillar	2016	90	26 x 14 x 9
167	DUPLO / DUPLO, Town / Recreation	10819-1	My First Garden	2016	?	? x ? x ?
167	DUPLO	10815-1	My First Rocket	2016	105	20.4 x 19 x 9
273	BIONICLE	71309-1	Onua Uniter of Earth	2016	?	19 x 25 x 5.5
878	Disney / Disney Princess / Whisker Haven Tales	41142-1	Palace Pets Royal Castle	2016	89.6	19.5 x 19 x 6.5
273	BIONICLE	71306-1	Pohatu Uniter of Stone	2016	?	18 x 22 x 5.7
67	Town / City / Police	60130-1	Prison Island	2016	307	48 x 37.5 x 9
273	BIONICLE	71308-1	Tahu Uniter of Fire	2016	?	19 x 25 x 5.5
273	BIONICLE	71304-1	Terak Creature of Earth	2016	?	14 x 19.3 x 5.3
868	NEXO KNIGHTS	70317-1	The Fortrex	2016	350.5	47.5 x 37 x 9
868	NEXO KNIGHTS	70327-1	The King's Mech	2016	117	26 x 22 x 5.8
868	NEXO KNIGHTS	70332-1	Ultimate Aaron	2016	42.7	14 x 24 x 5
273	BIONICLE	71310-1	Umarak the Hunter	2016	?	19 x 25 x 5.5
273	BIONICLE	71300-1	Uxar Creature of Jungle	2016	49.5	14.5 x 19.2 x 5.2
771	Friends	41120-1	Adventure Camp Archery	2016	30	15.5 x 14 x 4.5
878	Disney / Disney Princess / Whisker Haven Tales	41069-1	Treasure's Day at the Pool	2016	20.2	12 x 9 x 4.5
771	Friends	41121-1	Adventure Camp Rafting	2016	118	28.2 x 26.2 x 5.8
771	Friends	41110-1	Birthday Party	2016	78	25 x 19 x 5.5
771	Friends	41115-1	Emma's Creative Workshop	2016	32	15.5 x 14 x 4.4
67	Town / City / Harbor	60119-1	Ferry	2016	110	35.1 x 19 x 6.8
67	Town / City / Fire	60109-1	Fire Boat	2016	260	54 x 28 x 8.5
67	Town / City / Fire	60112-1	Fire Engine	2016	153.9	38 x 26 x 6.9
67	Town / City / Fire	60107-1	Fire Ladder Truck	2016	100	26 x 19 x 6
67	Town / City / Fire	60108-1	Fire Response Unit	2016	145	38 x 26 x 5.8
67	Town / City / Fire	60110-1	Fire Station	2016	339	47.7 x 37.4 x 11.2
67	Town / City / Fire	60111-1	Fire Utility Truck	2016	141	28 x 26 x 8
771	Friends	41119-1	Heartlake Cupcake Café {Cafe}	2016	154	37 x 26 x 6
